序号,名称,规格,壁厚,牌号,连接方式,承压,单位,工程量,不含税单价,不含税总价,含税单价,含税总价,品牌,备注
52,内丝三通(15为内丝),DN32*15,0,304,环压式连接,0,只,8,14.2743362831858,114.194690265487,16.13,129.04,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
53,三通,DN25*25,0,304,环压式连接,0,只,13,9.63716814159292,125.283185840708,10.89,141.57,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
54,内丝三通(15为内丝),DN25*15,0,304,环压式连接,0,只,10,11.212389380531,112.12389380531,12.67,126.7,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
55,四通,DN150*150,0,304,环压式连接,0,只,2,652.743362831858,1305.48672566372,737.6,1475.2,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
56,四通,DN100*100,0,304,环压式连接,0,只,2,172.345132743363,344.690265486726,194.75,389.5,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
57,大小头,DN150*100,0,304,环压式连接,0,只,4,226.70796460177,906.83185840708,256.18,1024.72,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
58,大小头,DN150*50,0,304,环压式连接,0,只,2,214.380530973451,428.761061946903,242.25,484.5,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
59,大小头,DN150*20,0,304,环压式连接,0,只,2,214.380530973451,428.761061946903,242.25,484.5,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
60,大小头,DN80*50,0,304,环压式连接,0,只,1,55.7699115044248,55.7699115044248,63.02,63.02,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
61,大小头,DN80*25,0,304,环压式连接,0,只,3,55.7699115044248,167.309734513274,63.02,189.06,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
62,大小头,DN80*20,0,304,环压式连接,0,只,5,55.7699115044248,278.849557522124,63.02,315.1,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
63,大小头,DN40*20,0,304,环压式连接,0,只,3,12.1327433628319,36.3982300884956,13.71,41.13,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
64,大小头,DN65*50,0,304,环压式连接,0,只,5,43.787610619469,218.938053097345,49.48,247.4,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
65,大小头,DN65*20,0,304,环压式连接,0,只,8,42.5929203539823,340.743362831858,48.13,385.04,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
66,大小头,DN50*20,0,304,环压式连接,0,只,5,17.5132743362832,87.5663716814159,19.79,98.95,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
67,大小头,DN25*20,0,304,环压式连接,0,只,1,6.73451327433628,6.73451327433628,7.61,7.61,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
68,直接,DN150,0,304,环压式连接,0,只,208,189.159292035398,39345.1327433628,213.75,44460,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
69,直接,DN100,0,304,环压式连接,0,只,105,53.2477876106195,5591.01769911504,60.17,6317.85,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
70,直接,DN80,0,304,环压式连接,0,只,60,44.5575221238938,2673.45132743363,50.35,3021,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
71,直接,DN65,0,304,环压式连接,0,只,76,35.9823008849558,2734.65486725664,40.66,3090.16,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
72,直接,DN50,0,304,环压式连接,0,只,78,11.6283185840708,907.008849557522,13.14,1024.92,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
73,直接,DN40,0,304,环压式连接,0,只,2,8.4070796460177,16.8141592920354,9.5,19,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
74,直接,DN32,0,304,环压式连接,0,只,32,6,192,6.78,216.96,广东立丰,2025.3.11，（1）、无预付款；（2）、货到现场验收合格一个月内付至送货金额的 80%；（3）、工程竣工验收合格付至送货金额的90%；（4）、甲方与业主结算完成移交档案资料且通过档案验收后付至结算金额的 97%；（5）、留结算金额 3%质保金，质保二年，质保期自工程竣工验收合格之日起计算(质保金无息支付)。
